,Average Rating,Average Difficulty,Number of ratings,Received a pepper,Proportion of students that said they would take the class again,Number of ratings coming from online classes,Male Professor,Female Professor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21746,4.2,3.1,35.0,0.0,82.0,1.0,1,0,0.14285714285714285,0.11428571428571428,0.4,0.02857142857142857,0.02857142857142857,0.2,0.11428571428571428,0.02857142857142857,0.0,0.05714285714285714,0.0,0.2,0.4,0.17142857142857143,0.02857142857142857,0.14285714285714285,0.08571428571428572,0.11428571428571428,0.0,0.08571428571428572
21761,4.4,2.2,11.0,0.0,88.0,9.0,0,1,0.0,0.7272727272727273,0.0,0.0,0.45454545454545453,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0
21802,4.5,2.3,14.0,1.0,100.0,0.0,0,1,0.0,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.0,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.0,0.14285714285714285
21804,4.9,2.5,11.0,0.0,100.0,3.0,0,1,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0
21809,4.8,3.6,14.0,1.0,100.0,0.0,1,0,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.5,0.07142857142857142,0.0,0.0,0.0
21810,4.8,2.9,38.0,1.0,100.0,0.0,1,0,0.02631578947368421,0.631578947368421,0.42105263157894735,0.0,0.4473684210526316,0.2631578947368421,0.0,0.34210526315789475,0.0,0.02631578947368421,0.0,0.13157894736842105,0.05263157894736842,0.0,0.0,0.02631578947368421,0.34210526315789475,0.05263157894736842,0.0,0.0
21811,3.9,3.0,16.0,0.0,67.0,0.0,1,0,0.0,0.5,0.125,0.125,0.125,0.0,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0625
21825,3.8,3.4,23.0,1.0,63.0,1.0,0,1,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.43478260869565216,0.5217391304347826,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043
21868,3.8,3.7,10.0,0.0,67.0,1.0,1,0,0.5,0.4,0.0,0.1,0.4,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0
21889,4.6,2.4,12.0,0.0,78.0,5.0,0,1,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.25,0.0,0.0,0.3333333333333333
21912,4.5,3.9,12.0,1.0,83.0,0.0,1,0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.25,0.0,0.0,0.08333333333333333
21913,2.7,4.2,25.0,0.0,56.0,0.0,1,0,0.32,0.0,0.08,0.64,0.16,0.08,0.56,0.04,0.16,0.08,0.0,0.0,0.08,0.08,0.08,0.04,0.04,0.0,0.0,0.08
21922,4.5,3.1,11.0,1.0,75.0,3.0,0,1,0.0,0.6363636363636364,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.09090909090909091
21931,3.0,3.7,95.0,0.0,40.0,0.0,1,0,0.5473684210526316,0.21052631578947367,0.08421052631578947,0.4631578947368421,0.010526315789473684,0.18947368421052632,0.06315789473684211,0.10526315789473684,0.11578947368421053,0.0,0.0,0.05263157894736842,0.021052631578947368,0.35789473684210527,0.021052631578947368,0.11578947368421053,0.010526315789473684,0.15789473684210525,0.0,0.12631578947368421
21949,4.3,2.1,112.0,1.0,100.0,0.0,1,0,0.0,0.39285714285714285,0.22321428571428573,0.044642857142857144,0.5178571428571429,0.017857142857142856,0.24107142857142858,0.11607142857142858,0.0,0.017857142857142856,0.0,0.23214285714285715,0.08035714285714286,0.0,0.0,0.14285714285714285,0.30357142857142855,0.008928571428571428,0.21428571428571427,0.03571428571428571
21990,3.8,3.7,27.0,0.0,79.0,0.0,0,1,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.3333333333333333,0.037037037037037035,0.07407407407407407,0.5925925925925926,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.37037037037037035,0.0,0.0,0.1111111111111111,0.2962962962962963,0.2962962962962963,0.037037037037037035,0.14814814814814814
21999,4.5,2.5,11.0,0.0,100.0,8.0,1,0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
22007,4.5,2.6,19.0,1.0,86.0,0.0,0,1,0.0,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.0,0.0
22013,4.6,1.5,10.0,0.0,100.0,0.0,1,0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.3,0.0,0.3
22028,3.3,3.1,15.0,0.0,40.0,0.0,0,1,0.0,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.0,0.6,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333
22034,4.2,2.4,15.0,1.0,78.0,1.0,0,1,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,0.13333333333333333,0.2,0.2,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.3333333333333333,0.2,0.06666666666666667,0.4666666666666667,0.06666666666666667
22044,3.3,4.5,12.0,0.0,40.0,2.0,1,0,0.4166666666666667,0.25,0.25,0.5833333333333334,0.25,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
22058,4.3,2.3,11.0,1.0,86.0,4.0,1,0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
22064,4.7,2.4,14.0,0.0,100.0,0.0,0,1,0.0,0.35714285714285715,0.35714285714285715,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.0
22073,3.8,4.0,23.0,0.0,44.0,1.0,0,1,0.6086956521739131,0.21739130434782608,0.2608695652173913,0.0,0.043478260869565216,0.30434782608695654,0.6086956521739131,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.30434782608695654,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.0,0.21739130434782608
22081,3.0,3.4,14.0,0.0,29.0,0.0,0,1,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142
22086,4.3,2.5,25.0,1.0,91.0,0.0,0,1,0.04,0.16,0.04,0.0,0.28,0.04,0.0,0.16,0.0,0.0,0.0,0.0,0.36,0.0,0.08,0.08,0.24,0.12,0.0,0.0
22105,3.7,3.2,19.0,0.0,55.0,1.0,0,1,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.5263157894736842,0.2631578947368421,0.0,0.0,0.10526315789473684,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0
22162,3.8,3.9,18.0,0.0,58.0,0.0,1,0,0.2222222222222222,0.3333333333333333,0.05555555555555555,0.5,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.0,0.0,0.05555555555555555
22167,3.6,3.0,10.0,1.0,71.0,0.0,1,0,0.1,0.0,0.2,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.2,0.5,0.0,0.0
22168,4.7,1.6,16.0,0.0,100.0,0.0,1,0,0.0,0.1875,0.375,0.0625,0.3125,0.125,0.0,0.1875,0.0,0.125,0.0,0.0625,0.375,0.0,0.0,0.0,0.4375,0.1875,0.0625,0.0
22172,4.3,2.5,11.0,1.0,100.0,0.0,0,1,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.0
22221,3.4,3.1,13.0,0.0,71.0,0.0,1,0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.5384615384615384
22235,4.4,2.6,10.0,0.0,80.0,0.0,1,0,0.2,0.4,0.1,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2
22243,4.5,2.5,12.0,1.0,100.0,0.0,0,1,0.08333333333333333,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.25,0.16666666666666666,0.0,0.0
22245,4.1,3.8,11.0,0.0,89.0,0.0,1,0,0.0,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.2727272727272727
22246,3.5,2.8,13.0,0.0,43.0,0.0,0,1,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0
22257,3.0,3.2,18.0,0.0,46.0,0.0,1,0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.3888888888888889,0.0,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.16666666666666666
22261,3.2,4.5,37.0,0.0,36.0,0.0,0,1,0.43243243243243246,0.0,0.08108108108108109,0.0,0.08108108108108109,0.7837837837837838,0.0,0.0,0.0,0.05405405405405406,0.0,0.02702702702702703,0.02702702702702703,0.4864864864864865,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.0,0.35135135135135137
22297,4.5,3.0,10.0,1.0,88.0,0.0,0,1,0.0,0.5,0.4,0.0,0.0,0.2,0.3,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.1
22303,4.8,1.7,22.0,0.0,100.0,0.0,1,0,0.0,0.18181818181818182,0.3181818181818182,0.045454545454545456,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.36363636363636365,0.4090909090909091,0.4090909090909091,0.0,0.09090909090909091
22309,4.5,1.7,13.0,1.0,82.0,0.0,1,0,0.0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693
22322,4.3,2.3,21.0,0.0,71.0,0.0,1,0,0.0,0.0,0.0,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.0,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.0
22342,4.6,2.6,15.0,1.0,100.0,0.0,1,0,0.0,0.6,0.2,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.4,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0
22353,3.5,3.0,21.0,1.0,50.0,3.0,1,0,0.42857142857142855,0.09523809523809523,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.2857142857142857,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.0,0.09523809523809523,0.0,0.19047619047619047
22354,2.3,4.5,12.0,0.0,36.0,0.0,1,0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.0,0.4166666666666667,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
22376,4.6,3.2,20.0,1.0,92.0,1.0,1,0,0.05,0.15,0.15,0.0,0.05,0.15,0.0,0.15,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.35,0.45,0.0,0.0,0.05
22379,4.1,3.1,14.0,1.0,67.0,0.0,1,0,0.07142857142857142,0.21428571428571427,0.0,0.35714285714285715,0.0,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285
22466,4.4,2.6,10.0,1.0,86.0,0.0,1,0,0.0,0.5,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.1,0.1,0.1,0.4,0.0,0.0,0.1
22473,3.1,3.9,12.0,0.0,83.0,9.0,0,1,0.4166666666666667,0.08333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
22487,4.7,3.5,10.0,0.0,88.0,8.0,1,0,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
22517,4.7,2.6,79.0,1.0,94.0,0.0,0,1,0.0379746835443038,0.12658227848101267,0.20253164556962025,0.13924050632911392,0.02531645569620253,0.21518987341772153,0.0,0.10126582278481013,0.012658227848101266,0.1518987341772152,0.0,0.11392405063291139,0.25316455696202533,0.0379746835443038,0.06329113924050633,0.31645569620253167,0.27848101265822783,0.35443037974683544,0.0,0.1518987341772152
22521,4.8,2.5,25.0,1.0,95.0,0.0,0,1,0.24,0.48,0.2,0.0,0.16,0.12,0.04,0.2,0.0,0.08,0.0,0.2,0.32,0.0,0.0,0.24,0.32,0.24,0.0,0.04
22548,4.0,3.6,20.0,0.0,92.0,0.0,1,0,0.3,0.2,0.1,0.1,0.05,0.25,0.05,0.1,0.05,0.1,0.0,0.2,0.25,0.05,0.0,0.3,0.15,0.1,0.0,0.05
22573,4.7,3.2,38.0,1.0,90.0,0.0,1,0,0.10526315789473684,0.13157894736842105,0.18421052631578946,0.18421052631578946,0.23684210526315788,0.39473684210526316,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.0,0.07894736842105263,0.07894736842105263,0.0,0.0,0.34210526315789475,0.21052631578947367,0.2894736842105263,0.07894736842105263,0.07894736842105263
22580,5.0,2.0,23.0,1.0,100.0,0.0,0,1,0.0,0.2608695652173913,0.2608695652173913,0.0,0.5652173913043478,0.13043478260869565,0.0,0.21739130434782608,0.0,0.0,0.0,0.08695652173913043,0.6086956521739131,0.0,0.0,0.17391304347826086,0.2608695652173913,0.0,0.0,0.0
22600,4.3,3.3,10.0,0.0,78.0,8.0,0,1,0.1,0.8,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.1,0.1,0.0
22607,4.3,3.4,12.0,1.0,67.0,2.0,1,0,0.08333333333333333,0.25,0.0,0.4166666666666667,0.25,0.25,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25
22608,3.9,2.7,17.0,0.0,71.0,0.0,1,0,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.35294117647058826,0.0,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0
22621,4.5,3.6,19.0,1.0,89.0,2.0,1,0,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.0,0.0,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.0,0.47368421052631576,0.0,0.0,0.42105263157894735,0.05263157894736842,0.21052631578947367,0.0,0.15789473684210525
22635,4.1,3.8,15.0,0.0,75.0,2.0,0,1,0.26666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.2,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667
22697,4.8,1.5,22.0,1.0,100.0,0.0,1,0,0.0,0.0,0.22727272727272727,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.7272727272727273,0.0,0.0,0.22727272727272727,0.09090909090909091,0.5454545454545454,0.0,0.045454545454545456
22746,4.0,2.9,21.0,0.0,92.0,1.0,0,1,0.23809523809523808,0.5238095238095238,0.23809523809523808,0.0,0.14285714285714285,0.23809523809523808,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.0,0.0
22774,4.0,3.5,13.0,0.0,80.0,0.0,1,0,0.23076923076923078,0.6923076923076923,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0
22784,4.8,3.8,22.0,1.0,100.0,0.0,1,0,0.0,0.0,0.45454545454545453,0.0,0.0,0.4090909090909091,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.0,0.045454545454545456,0.3181818181818182,0.045454545454545456,0.0,0.36363636363636365,0.13636363636363635,0.09090909090909091,0.0,0.045454545454545456
22786,4.0,2.7,12.0,1.0,88.0,0.0,1,0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.4166666666666667,0.0,0.0
22801,3.8,2.7,19.0,1.0,100.0,0.0,0,1,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.0,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.15789473684210525,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842
22804,2.3,3.0,10.0,0.0,40.0,6.0,1,0,0.0,0.0,0.0,0.3,0.6,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22836,4.7,1.5,13.0,1.0,100.0,1.0,1,0,0.0,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.5384615384615384,0.23076923076923078,0.0,0.0,0.0
22847,4.2,3.1,20.0,1.0,86.0,0.0,1,0,0.1,0.15,0.05,0.15,0.2,0.45,0.0,0.05,0.0,0.0,0.0,0.25,0.15,0.0,0.05,0.2,0.3,0.0,0.0,0.3
22865,4.5,1.4,10.0,1.0,100.0,0.0,0,1,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.1
22883,4.9,1.6,23.0,1.0,100.0,0.0,1,0,0.0,0.30434782608695654,0.21739130434782608,0.0,0.08695652173913043,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.08695652173913043,0.34782608695652173,0.0,0.0,0.34782608695652173,0.2608695652173913,0.0,0.0,0.0
22929,4.5,3.8,86.0,1.0,97.0,0.0,1,0,0.09302325581395349,0.6395348837209303,0.20930232558139536,0.12790697674418605,0.12790697674418605,0.22093023255813954,0.09302325581395349,0.023255813953488372,0.0,0.29069767441860467,0.18604651162790697,0.12790697674418605,0.12790697674418605,0.0,0.0,0.05813953488372093,0.18604651162790697,0.05813953488372093,0.0,0.023255813953488372
22937,3.8,3.8,60.0,1.0,74.0,3.0,0,1,0.2833333333333333,0.16666666666666666,0.15,0.15,0.25,0.21666666666666667,0.4166666666666667,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.03333333333333333,0.2833333333333333,0.23333333333333334,0.03333333333333333,0.0
22943,4.0,2.4,24.0,1.0,77.0,0.0,0,1,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.125,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.375,0.041666666666666664,0.0,0.0,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.125,0.2916666666666667
22971,4.3,1.1,23.0,0.0,92.0,1.0,0,1,0.0,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.34782608695652173,0.0,0.0,0.08695652173913043,0.0,0.4782608695652174,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.21739130434782608,0.0,0.0
23011,4.5,2.9,18.0,1.0,100.0,0.0,1,0,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778,0.0,0.05555555555555555,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.5555555555555556,0.05555555555555555,0.0,0.05555555555555555,0.16666666666666666
23014,4.5,2.5,12.0,1.0,86.0,2.0,1,0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.08333333333333333
23026,4.7,2.9,11.0,1.0,100.0,0.0,1,0,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.0,0.0
23027,4.5,2.9,43.0,0.0,86.0,0.0,1,0,0.11627906976744186,0.4883720930232558,0.06976744186046512,0.4883720930232558,0.6511627906976745,0.09302325581395349,0.0,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.0,0.0,0.37209302325581395,0.0,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.06976744186046512,0.0,0.046511627906976744
23059,4.9,3.9,11.0,1.0,100.0,0.0,1,0,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.0,0.8181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.18181818181818182,0.0
23083,2.7,3.9,15.0,0.0,40.0,0.0,1,0,0.5333333333333333,0.13333333333333333,0.0,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2
23135,4.2,3.2,10.0,1.0,100.0,1.0,0,1,0.1,0.1,0.3,0.1,0.3,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.2,0.1,0.0,0.2
23166,4.3,3.6,28.0,1.0,69.0,0.0,1,0,0.17857142857142858,0.07142857142857142,0.42857142857142855,0.10714285714285714,0.42857142857142855,0.03571428571428571,0.0,0.5,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.0,0.0,0.42857142857142855,0.17857142857142858,0.0,0.0,0.14285714285714285
23178,4.7,1.8,17.0,1.0,100.0,0.0,0,1,0.0,0.47058823529411764,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.058823529411764705
23185,4.3,2.8,14.0,0.0,80.0,1.0,0,1,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0
